[2026-08-08T15:10:37.535Z] {"timestamp":1786201836000,"kind":"navigate","url":"http://localhost:3001/login","viewport":{"width":846,"height":382},"payload":{"reason":"pushState"}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315597979,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"}}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315598043,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"x":500,"y":298}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315598043,"kind":"submit","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:211","href":null,"text":"NOM PRÉNOM IBAN DU COMPTE DESTINATAIRE CODE SWIFT / BIC CODE BANQUE MONTANT (€) …","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:211\"]"}}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315598053,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Envoi en cours...","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"value":null}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315598056,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":813,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:38.442Z] {"timestamp":1786315598059,"kind":"network_error","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"kind":"fetch","method":"POST","url":"/api/send-transfer-confirmation","status":404,"statusText":"Not Found"}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599066,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":814,"documentHeight":1304,"viewportHeight":431}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599794,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"}}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599971,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"x":507,"y":301}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599971,"kind":"submit","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:211","href":null,"text":"NOM PRÉNOM IBAN DU COMPTE DESTINATAIRE CODE SWIFT / BIC CODE BANQUE MONTANT (€) …","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:211\"]"}}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599979,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Envoi en cours...","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"value":null}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599981,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":813,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:40.439Z] {"timestamp":1786315599983,"kind":"network_error","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"kind":"fetch","method":"POST","url":"/api/send-transfer-confirmation","status":404,"statusText":"Not Found"}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315600546,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:253","href":null,"text":"L’email de confirmation n’a pas pu être envoyé.","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:253\"]"},"x":507,"y":301}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315600912,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":814,"documentHeight":1304,"viewportHeight":431}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315601474,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"}}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315601818,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"x":502,"y":289}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315601819,"kind":"submit","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:211","href":null,"text":"NOM PRÉNOM IBAN DU COMPTE DESTINATAIRE CODE SWIFT / BIC CODE BANQUE MONTANT (€) …","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:211\"]"}}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315601826,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Envoi en cours...","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"value":null}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315601829,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":813,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315601830,"kind":"network_error","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"kind":"fetch","method":"POST","url":"/api/send-transfer-confirmation","status":404,"statusText":"Not Found"}}
[2026-08-09T22:46:42.445Z] {"timestamp":1786315602290,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:253","href":null,"text":"L’email de confirmation n’a pas pu être envoyé.","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:253\"]"},"x":502,"y":289}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315602835,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":814,"documentHeight":1304,"viewportHeight":431}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315603891,"kind":"focusin","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"}}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315604011,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Effectuer le virement","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"x":498,"y":295}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315604011,"kind":"submit","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:211","href":null,"text":"NOM PRÉNOM IBAN DU COMPTE DESTINATAIRE CODE SWIFT / BIC CODE BANQUE MONTANT (€) …","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:211\"]"}}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315604018,"kind":"focusout","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:258","href":null,"text":"Envoi en cours...","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:258\"]"},"value":null}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315604022,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":813,"documentHeight":1244,"viewportHeight":431}}
[2026-08-09T22:46:44.444Z] {"timestamp":1786315604023,"kind":"network_error","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"kind":"fetch","method":"POST","url":"/api/send-transfer-confirmation","status":404,"statusText":"Not Found"}}
[2026-08-09T22:46:46.438Z] {"timestamp":1786315604979,"kind":"scroll","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"scrollX":0,"scrollY":814,"documentHeight":1304,"viewportHeight":431}}
[2026-08-09T22:46:48.440Z] {"timestamp":1786315608282,"kind":"click","url":"http://localhost:3001/payments","viewport":{"width":927,"height":431},"payload":{"target":{"tag":"div","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":"client\\src\\pages\\Payments.tsx:253","href":null,"text":"L’email de confirmation n’a pas pu être envoyé.","selectorHint":"[data-loc=\"client\\src\\pages\\Payments.tsx:253\"]"},"x":57,"y":256}}
[2026-09-23T18:10:08.589Z] {"timestamp":1790187008513,"kind":"navigate","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"reason":"pushState"}}
[2026-09-23T18:10:27.128Z] {"timestamp":1790187026235,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":1,"documentHeight":878,"viewportHeight":299}}
[2026-09-23T18:10:29.127Z] {"timestamp":1790187027212,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"}}}
[2026-09-23T18:10:29.127Z] {"timestamp":1790187027247,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"},"x":472,"y":188}}
[2026-09-23T18:10:29.127Z] {"timestamp":1790187028488,"kind":"scroll","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":201,"documentHeight":878,"viewportHeight":299}}
[2026-09-23T18:10:31.129Z] {"timestamp":1790187029392,"kind":"change","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"},"value":"1100250099"}}
[2026-09-23T18:10:31.129Z] {"timestamp":1790187029393,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"},"value":"1100250099"}}
[2026-09-23T18:10:31.129Z] {"timestamp":1790187029394,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"}}}
[2026-09-23T18:10:31.129Z] {"timestamp":1790187029481,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"},"x":437,"y":78}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187033488,"kind":"change","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"},"value":{"masked":true,"length":6}}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187033488,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"},"value":{"masked":true,"length":6}}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187033488,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":"Afficher le code personnel","testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"button"}}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187033551,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"svg","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"svg"},"x":679,"y":106}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187034103,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":"Masquer le code personnel","testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"button"},"value":null}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187034104,"kind":"focusin","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"Se connecter","selectorHint":"button"}}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187034159,"kind":"click","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"Se connecter","selectorHint":"button"},"x":572,"y":229}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187034161,"kind":"submit","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"Identifiant client Code personnel Se souvenir de moi Identifiants oubliés ? Se c…","selectorHint":"form"}}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187034171,"kind":"focusout","url":"http://localhost:3001/login","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"button"},"value":null}}
[2026-09-23T18:10:35.124Z] {"timestamp":1790187034174,"kind":"navigate","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"reason":"pushState"}}
[2026-09-23T18:10:43.130Z] {"timestamp":1790187042655,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"J'ai pris note","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"}}}
[2026-09-23T18:10:43.130Z] {"timestamp":1790187042727,"kind":"click","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"J'ai pris note","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"x":558,"y":187}}
[2026-09-23T18:10:43.130Z] {"timestamp":1790187042728,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"J'ai pris note","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"value":null}}
[2026-09-23T18:10:49.132Z] {"timestamp":1790187047927,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"J'ai pris note","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"}}}
[2026-09-23T18:10:49.132Z] {"timestamp":1790187047991,"kind":"click","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"J'ai pris note","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"x":495,"y":181}}
[2026-09-23T18:10:49.132Z] {"timestamp":1790187047992,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"J'ai pris note","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"value":null}}
[2026-09-23T18:15:19.124Z] {"timestamp":1790187317815,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"Fermer","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"}}}
[2026-09-23T18:15:19.124Z] {"timestamp":1790187317887,"kind":"click","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"Fermer","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"x":567,"y":190}}
[2026-09-23T18:15:19.124Z] {"timestamp":1790187317888,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"Fermer","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"value":null}}
[2026-09-23T18:15:19.124Z] {"timestamp":1790187318533,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":399,"documentHeight":840,"viewportHeight":299}}
[2026-09-23T18:15:19.124Z] {"timestamp":1790187319048,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":17,"documentHeight":840,"viewportHeight":299}}
[2026-09-23T18:15:21.125Z] {"timestamp":1790187320667,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":1,"documentHeight":840,"viewportHeight":299}}
[2026-09-23T18:15:23.127Z] {"timestamp":1790187321211,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":401,"documentHeight":840,"viewportHeight":299}}
[2026-09-23T18:16:59.186Z] {"timestamp":1790187418809,"kind":"focusin","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"Fermer","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"}}}
[2026-09-23T18:16:59.186Z] {"timestamp":1790187418857,"kind":"click","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"Fermer","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"x":550,"y":180}}
[2026-09-23T18:16:59.186Z] {"timestamp":1790187418858,"kind":"focusout","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":"block-alert-acknowledge","dataLoc":null,"href":null,"text":"Fermer","selectorHint":"[data-testid=\"block-alert-acknowledge\"]"},"value":null}}
[2026-09-23T18:17:01.126Z] {"timestamp":1790187419569,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":540,"documentHeight":840,"viewportHeight":299}}
[2026-09-23T18:17:01.126Z] {"timestamp":1790187420085,"kind":"scroll","url":"http://localhost:3001/","viewport":{"width":920,"height":299},"payload":{"scrollX":0,"scrollY":75,"documentHeight":840,"viewportHeight":299}}
[2026-09-24T09:18:49.814Z] {"timestamp":1790241528636,"kind":"navigate","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"reason":"pushState"}}
[2026-09-24T09:18:55.813Z] {"timestamp":1790241534853,"kind":"scroll","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"scrollX":0,"scrollY":26,"documentHeight":878,"viewportHeight":256}}
[2026-09-24T09:18:57.806Z] {"timestamp":1790241536201,"kind":"focusin","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"}}}
[2026-09-24T09:18:57.806Z] {"timestamp":1790241536411,"kind":"click","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"},"x":405,"y":206}}
[2026-09-24T09:18:59.818Z] {"timestamp":1790241538062,"kind":"scroll","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"scrollX":0,"scrollY":202,"documentHeight":878,"viewportHeight":256}}
[2026-09-24T09:18:59.818Z] {"timestamp":1790241539310,"kind":"change","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"},"value":"1100250099"}}
[2026-09-24T09:18:59.818Z] {"timestamp":1790241539311,"kind":"focusout","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"identifiant","name":null,"type":"text","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#identifiant"},"value":"1100250099"}}
[2026-09-24T09:18:59.818Z] {"timestamp":1790241539313,"kind":"focusin","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"}}}
[2026-09-24T09:18:59.818Z] {"timestamp":1790241539524,"kind":"click","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"},"x":396,"y":186}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241542458,"kind":"scroll","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"scrollX":0,"scrollY":347,"documentHeight":878,"viewportHeight":256}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241543108,"kind":"change","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"},"value":{"masked":true,"length":6}}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241543110,"kind":"focusout","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"input","id":"code-personnel","name":null,"type":"password","role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"#code-personnel"},"value":{"masked":true,"length":6}}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241543111,"kind":"focusin","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"Se connecter","selectorHint":"button"}}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241543316,"kind":"click","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"Se connecter","selectorHint":"button"},"x":396,"y":186}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241543318,"kind":"submit","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"form","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"Identifiant client Code personnel Se souvenir de moi Identifiants oubliés ? Se c…","selectorHint":"form"}}}
[2026-09-24T09:19:03.816Z] {"timestamp":1790241543330,"kind":"focusout","url":"http://localhost:3000/login","viewport":{"width":840,"height":256},"payload":{"target":{"tag":"button","id":null,"name":null,"type":null,"role":null,"ariaLabel":null,"testId":null,"dataLoc":null,"href":null,"text":"","selectorHint":"button"},"value":null}}
